id,word_count,contype_count,total_think,total_time,action_count,total_actiontime,keyboard_count,media_count,other_count,unknown_count,dc0,dc1,dc2,dc3,dc4,dc5,dc6,dc7,dc8,dc9,md0,md1,md2,md3,md4,ml0,ml1,ml2,ml3,ml4,pl0,pl1,pl2,pl3,pl4,rl0,rl1,rl2,rl3,rl4,rc0,rc1,rc2,rc3,rc4,ac0,ac1,ac2,ac3,ac4,ac5,consecutive_input_count,consecutive_input_max,consecutive_input_mean,consecutive_input_mid,consecutive_input_var
d5fa21c0,250,49,1476113.0,1729117,2787,253784,1309,0,0,28,2483,6,3,5,9,271,1,2,3,4,2787,0,0,0,0,2787,0,0,0,0,2786,1,0,0,0,2787,0,0,0,0,2787,0,0,0,0,684,1833,269,1,0,0,106,85,16.149532710280372,9.0,371.080443706874
d62d4366,261,76,1606427.0,1769687,1783,165316,535,0,0,38,1625,3,0,1,38,88,4,0,2,22,1783,0,0,0,0,1783,0,0,0,0,1783,0,0,0,0,1783,0,0,0,0,1783,0,0,0,0,163,1539,81,0,0,0,115,61,12.28448275862069,2.0,262.47941438763377
d641a64d,202,424,1668931.0,1797520,1393,143430,424,0,0,24,1244,1,0,0,5,136,2,0,0,5,1393,0,0,0,0,1393,0,0,0,0,1393,0,0,0,0,1392,1,0,0,0,1392,1,0,0,0,41,1217,134,0,1,0,69,70,16.414285714285715,12.5,299.35693877551023
d66ea1c0,238,190,1457068.0,1699845,1640,247474,382,0,0,48,1605,1,1,0,9,15,0,1,0,8,1640,0,0,0,0,1640,0,0,0,0,1640,0,0,0,0,1639,0,1,0,0,1640,0,0,0,0,89,1536,14,0,1,0,43,134,33.93181818181818,18.5,1387.3362603305784
d6892916,412,1332,1531302.0,1839323,2956,365953,685,0,0,49,2752,2,0,0,18,166,2,1,0,15,2956,0,0,0,0,2956,0,0,0,0,2956,0,0,0,0,2956,0,0,0,0,2956,0,0,0,0,80,2711,165,0,0,0,90,131,28.813186813186814,16.0,892.7453206134525
d68f5377,255,318,1489756.0,1688109,2800,198824,1057,0,0,50,2143,2,3,0,8,632,4,2,0,6,2800,0,0,0,0,2800,0,0,0,0,2800,0,0,0,0,2799,1,0,0,0,2800,0,0,0,0,67,2100,632,0,1,0,155,75,12.467948717948717,6.0,240.50538297172918
d6b3f0ee,272,783,1460572.0,1799196,2539,377548,804,0,0,33,2144,4,5,4,19,333,2,5,6,17,2539,0,0,0,0,2539,0,0,0,0,2539,0,0,0,0,2539,0,0,0,0,2539,0,0,0,0,137,2073,329,0,0,0,141,78,13.612676056338028,9.0,265.02603650069426
d6c49842,235,259,1232160.0,1382638,1831,156371,470,0,0,28,1660,3,1,1,2,152,2,2,2,6,1831,0,0,0,0,1831,0,0,0,0,1831,0,0,0,0,1830,1,0,0,0,1830,1,0,0,0,77,1616,137,0,1,0,50,155,30.725490196078432,20.0,1240.0815071126492
d6c720ce,237,515,1631516.0,1806282,2176,193567,736,0,0,19,1847,2,2,4,6,300,2,2,3,8,2176,0,0,0,0,2176,0,0,0,0,2176,0,0,0,0,2176,0,0,0,0,2176,0,0,0,0,89,1788,299,0,0,0,135,88,12.154411764705882,6.0,260.6746864186851
d6e700e9,348,133,1552645.0,1760372,4124,210117,2298,0,0,51,4065,2,3,1,6,36,3,3,0,5,4124,0,0,0,0,4124,0,0,0,0,4124,0,0,0,0,4123,1,0,0,0,4122,0,1,0,1,1865,2214,43,0,2,0,76,102,27.77922077922078,26.0,676.925282509698
d7055c65,202,105,1131032.0,1264782,1736,134475,557,0,0,34,1488,2,2,3,1,231,2,2,3,2,1736,0,0,0,0,1736,0,0,0,0,1736,0,0,0,0,1736,0,0,0,0,1736,0,0,0,0,81,1436,219,0,0,0,70,84,19.239436619718308,11.0,447.506050386828
d70e1baa,207,1405,1359594.0,1700090,3400,409009,1285,0,0,78,2660,1,5,3,2,698,5,11,10,5,3400,0,0,0,0,3400,0,0,0,0,3400,0,0,0,0,3400,0,0,0,0,3380,5,7,7,1,90,2595,715,0,0,0,178,98,13.502793296089385,6.0,268.3170313036422
d74d2c51,248,408,1167268.0,1383529,2014,227912,673,0,0,30,1695,0,0,0,3,314,0,0,0,2,2014,0,0,0,0,2014,0,0,0,0,2014,0,0,0,0,2014,0,0,0,0,2014,0,0,0,0,67,1633,314,0,0,0,144,83,10.275862068965518,6.0,168.33769322235432
d7705d79,425,1228,1426498.0,1776536,3510,385392,1012,0,0,69,3083,2,7,7,9,380,4,6,5,7,3510,0,0,0,0,3510,0,0,0,0,3510,0,0,0,0,3506,1,3,0,0,3506,1,2,1,0,102,3028,376,0,4,0,161,87,17.69753086419753,11.0,415.18629019966465
d7871a2e,616,2898,1289320.0,1830507,7794,631944,3735,1,0,143,6624,0,1,2,3,1153,0,1,5,5,7794,0,0,0,0,7794,0,0,0,0,7794,0,0,0,0,7791,0,0,3,0,7792,0,0,0,2,1636,5003,1152,0,3,0,200,166,23.90049751243781,13.0,729.3433330858147
d791d36f,216,3926,994328.0,1803780,8896,912113,4765,0,0,64,6171,0,0,0,5,2703,2,0,4,11,8896,0,0,0,0,8896,0,0,0,0,8896,0,0,0,0,8896,0,0,0,0,8894,0,0,0,2,64,6129,2702,0,1,0,85,914,70.29069767441861,20.5,25158.229448350456
d7c03932,381,766,1370567.0,1623495,2936,271963,842,0,0,44,2589,0,2,0,4,333,0,3,0,5,2936,0,0,0,0,2936,0,0,0,0,2936,0,0,0,0,2935,0,1,0,0,2936,0,0,0,0,64,2538,332,0,2,0,107,109,22.51851851851852,16.5,543.823731138546
d7c8a819,304,689,1463244.0,1716907,3064,269840,1282,0,0,56,2395,1,2,1,6,649,1,2,1,6,3064,0,0,0,0,3064,0,0,0,0,3064,0,0,0,0,3064,0,0,0,0,3064,0,0,0,0,200,2218,646,0,0,0,147,101,14.0,8.0,305.4054054054054
d7c8ee51,746,2360,1311575.0,1770527,6552,505316,2253,0,0,172,5719,0,0,3,4,807,2,1,2,14,6552,0,0,0,0,6552,0,0,0,0,6552,0,0,0,0,6551,0,1,0,0,6551,0,0,0,1,556,5300,695,0,1,0,204,175,24.86341463414634,14.0,814.5471980963712
d7d0eca0,307,424,1611049.0,1814349,2980,214775,1078,0,0,62,2443,14,7,17,19,437,11,7,6,19,2980,0,0,0,0,2980,0,0,0,0,2979,0,0,0,1,2978,2,0,0,0,2974,4,1,0,1,232,2301,444,1,2,0,182,72,11.584699453551913,4.0,262.2756128878139
d7f0b1aa,450,1954,1304243.0,1575627,3677,325114,885,0,0,53,3353,2,1,1,10,296,1,2,1,10,3677,0,0,0,0,3677,0,0,0,0,3677,0,0,0,0,3676,1,0,0,0,3676,0,0,0,1,77,3304,295,0,1,0,76,151,41.935064935064936,34.0,1257.2035756451342
d7f21d96,241,147,1586394.0,1818206,1973,235156,613,0,0,21,1722,2,3,5,7,219,5,0,3,7,1973,0,0,0,0,1973,0,0,0,0,1973,0,0,0,0,1970,3,0,0,0,1973,0,0,0,0,85,1666,219,0,3,0,73,132,21.54054054054054,12.0,695.9240321402484
d80ce807,335,525,1432023.0,1688694,3281,265146,1170,0,0,47,2694,12,5,6,22,505,12,4,5,16,3281,0,0,0,0,3281,0,0,0,0,3281,0,0,0,0,3271,7,2,1,0,3277,3,1,0,0,168,2557,546,0,10,0,196,138,11.98984771573604,5.0,354.6699476925455
d84f0c52,227,1338,1243413.0,1549995,2612,395397,957,0,0,42,2030,4,2,2,3,560,5,2,1,3,2612,0,0,0,0,2612,0,0,0,0,2612,0,0,0,0,2612,0,0,0,0,2610,1,1,0,0,69,1983,560,0,0,0,202,51,8.77832512315271,6.0,91.21687010119147
d850861d,360,2946,1151093.0,1616082,5543,513691,3183,0,0,96,4798,1,10,34,4,647,4,3,31,11,5543,0,0,0,0,5543,0,0,0,0,5540,0,0,0,3,5539,1,1,1,1,5535,1,2,1,4,2097,2935,504,3,4,0,160,118,17.242236024844722,9.0,487.9475328883917
d8612276,423,322,1176670.0,1476219,2972,303783,724,0,0,55,2746,0,0,2,1,218,1,0,2,2,2972,0,0,0,0,2972,0,0,0,0,2972,0,0,0,0,2971,1,0,0,0,2972,0,0,0,0,43,2710,218,0,1,0,87,136,29.806818181818183,22.0,832.3376807851238
d86ac6c7,350,531,1556526.0,1792040,2393,247053,581,1,0,31,2244,1,0,2,4,133,0,0,1,8,2393,0,0,0,0,2393,0,0,0,0,2393,0,0,0,0,2393,0,0,0,0,2393,0,0,0,0,56,2207,130,0,0,0,92,95,22.752688172043012,17.0,480.9173314834085
d87acfcd,576,2801,1278701.0,1773471,5388,592106,1583,0,0,71,4641,4,2,3,9,709,4,4,3,9,5388,0,0,0,0,5388,0,0,0,0,5388,0,0,0,0,5388,0,0,0,0,5378,3,3,3,1,100,4572,716,0,0,0,257,147,16.724806201550386,9.5,427.2769815515894
d87dea65,469,1030,1359365.0,1801660,5499,461166,2445,0,0,52,4502,14,11,13,18,891,12,9,15,14,5499,0,0,0,0,5499,0,0,0,0,5499,0,0,0,0,5490,5,1,2,1,5494,1,3,1,0,865,3733,892,0,9,0,274,76,12.581818181818182,7.0,187.32694214876034
d8871360,416,1432,680375.0,998119,2786,372757,618,0,0,64,2642,0,0,0,1,139,1,0,0,3,2786,0,0,0,0,2786,0,0,0,0,2786,0,0,0,0,2786,0,0,0,0,2786,0,0,0,0,28,2619,139,0,0,0,58,182,43.42372881355932,39.0,1703.5323182993393
d888ebb7,278,341,1335131.0,1575497,2093,246086,613,0,0,35,1839,2,2,2,5,240,0,0,1,2,2093,0,0,0,0,2093,0,0,0,0,2093,0,0,0,0,2093,0,0,0,0,2093,0,0,0,0,38,1815,240,0,0,0,65,126,26.515151515151516,20.0,665.1588613406796
d8a426e4,624,2760,1286645.0,1783358,6477,584066,2328,0,0,93,5488,3,4,7,22,908,6,10,5,24,6477,0,0,0,0,6477,0,0,0,0,6477,0,0,0,0,6466,4,4,1,2,6474,1,1,1,0,445,5056,965,0,11,0,313,115,15.10828025477707,10.0,282.8163008641324
d8ad15e6,312,192,1387928.0,1655487,2076,272661,471,0,0,41,1980,1,2,1,8,73,1,2,0,8,2076,0,0,0,0,2076,0,0,0,0,2076,0,0,0,0,2076,0,0,0,0,2076,0,0,0,0,64,1939,73,0,0,0,62,157,29.80952380952381,16.0,1524.8526077097501
d8bae9f7,404,2720,1101356.0,1518156,5793,450431,3206,0,0,34,4282,4,2,5,25,1447,3,3,2,20,5793,0,0,0,0,5793,0,0,0,0,5793,0,0,0,0,5793,0,0,0,0,5792,0,1,0,0,1904,3134,755,0,0,0,285,55,9.965034965034965,6.0,123.23653968409211
d8d596a3,393,1017,1353463.0,1770498,3633,446924,1107,0,0,51,3055,5,2,1,6,545,3,4,3,9,3633,0,0,0,0,3633,0,0,0,0,3632,1,0,0,0,3632,0,1,0,0,3628,0,1,2,2,79,3010,542,1,1,0,192,120,14.601036269430052,7.0,442.167252812156
d8d897c8,471,1645,1227012.0,1570743,3988,404458,1413,0,0,60,3496,1,1,2,0,482,2,1,2,1,3988,0,0,0,0,3988,0,0,0,0,3988,0,0,0,0,3986,2,0,0,0,3987,0,1,0,0,339,3165,482,0,2,0,137,112,21.94927536231884,14.0,592.6858328082335
d8e49913,432,1647,1388328.0,1797117,4272,447871,1676,0,0,58,3394,1,9,13,11,821,0,5,7,11,4272,0,0,0,0,4272,0,0,0,0,4272,0,0,0,0,4272,0,0,0,0,4272,0,0,0,0,282,3188,802,0,0,0,270,61,10.771217712177123,6.0,157.01038929208482
d8e53b5b,299,241,1452216.0,1726170,2008,277792,639,0,0,39,1962,2,1,1,0,36,1,2,1,2,2008,0,0,0,0,2008,0,0,0,0,2008,0,0,0,0,2008,0,0,0,0,2008,0,0,0,0,125,1850,33,0,0,0,62,190,28.396825396825395,17.0,964.6837994457044
d8edf05d,414,848,1471675.0,1854653,3949,391153,1612,0,0,45,3283,0,0,4,7,640,0,5,2,8,3949,0,0,0,0,3949,0,0,0,0,3949,0,0,0,0,3949,0,0,0,0,3949,0,0,0,0,653,2848,447,0,1,0,128,201,21.085271317829456,12.0,807.3648218256113
d931029a,534,831,1576776.0,1964926,3760,410945,1056,0,0,59,3368,2,1,2,6,371,1,1,1,7,3760,0,0,0,0,3760,0,0,0,0,3760,0,0,0,0,3760,0,0,0,0,3759,0,1,0,0,96,3302,362,0,0,0,154,117,20.316129032258065,14.0,471.1839334027055
d93bd869,641,1458,1425607.0,1759933,3975,378987,1019,0,0,55,3709,2,1,0,6,247,1,1,0,8,3975,0,0,0,0,3975,0,0,0,0,3975,0,0,0,0,3975,0,0,0,0,3975,0,0,0,0,78,3650,247,0,0,0,122,126,28.691056910569106,19.0,870.4411395333467
d9474286,258,286,1433728.0,1613723,2486,181046,914,0,0,54,2105,2,1,4,1,363,2,2,4,2,2486,0,0,0,0,2486,0,0,0,0,2486,0,0,0,0,2486,0,0,0,0,2486,0,0,0,0,229,1894,363,0,0,0,105,104,16.87735849056604,10.0,405.9000533997864
d96b5156,311,311,1603495.0,1827306,2593,223934,992,0,0,21,2084,1,1,1,2,499,1,0,0,4,2593,0,0,0,0,2593,0,0,0,0,2593,0,0,0,0,2593,0,0,0,0,2593,0,0,0,0,181,2023,389,0,0,0,83,148,23.095238095238095,9.0,1021.4195011337868
d9a4b7a5,293,1302,1496607.0,1777104,3049,324905,1153,0,0,48,2433,3,7,4,11,569,2,4,3,13,3049,0,0,0,0,3049,0,0,0,0,3049,0,0,0,0,3049,0,0,0,0,3049,0,0,0,0,155,2319,575,0,0,0,172,76,12.410404624277456,7.0,207.15526746633705
d9e2c66b,531,753,1414908.0,1782181,4301,391249,1420,0,0,54,3711,10,14,17,22,491,14,5,1,16,4301,0,0,0,0,4301,0,0,0,0,4301,0,0,0,0,4293,8,0,0,0,4301,0,0,0,0,351,3493,449,0,8,0,204,167,16.048780487804876,11.0,465.4805472932777
d9e9abae,421,2274,1479738.0,1869656,4796,456708,1619,0,0,107,4138,103,17,16,8,345,115,25,11,18,4796,0,0,0,0,4796,0,0,0,0,4796,0,0,0,0,4774,8,11,1,2,4782,2,7,4,1,618,3804,351,0,23,0,175,116,20.619318181818183,13.5,511.5425813533058
d9fa0e75,468,1656,1458014.0,1741432,3515,335752,910,0,0,60,3203,1,2,4,15,266,3,3,1,17,3515,0,0,0,0,3515,0,0,0,0,3515,0,0,0,0,3512,2,0,1,0,3515,0,0,0,0,123,3137,252,0,3,0,105,156,28.61320754716981,18.0,967.2937878248486
d9fec26b,240,107,1605159.0,1796813,2134,197280,720,0,0,76,1833,5,0,6,18,233,4,2,10,23,2134,0,0,0,0,2134,0,0,0,0,2134,0,0,0,0,2132,1,1,0,0,2133,0,1,0,0,126,1772,234,0,2,0,111,108,14.839285714285714,8.0,316.45631377551024
da5a554e,216,210,1593118.0,1789402,1946,197568,647,0,0,19,1625,1,2,0,0,312,3,2,0,1,1946,0,0,0,0,1946,0,0,0,0,1946,0,0,0,0,1946,0,0,0,0,1944,2,0,0,0,38,1594,314,0,0,0,90,98,16.53846153846154,6.0,529.7869822485206
da6a74e8,333,20,1611748.0,1776783,2213,165300,623,0,0,26,2005,3,1,1,13,172,4,1,1,12,2213,0,0,0,0,2213,0,0,0,0,2213,0,0,0,0,2213,0,0,0,0,2213,0,0,0,0,59,1986,168,0,0,0,86,217,21.850574712643677,14.0,875.5523847271763
da70f502,487,1582,1382819.0,1790142,4591,441631,1643,2,0,71,3811,6,5,3,11,739,2,1,2,11,4591,0,0,0,0,4591,0,0,0,0,4591,0,0,0,0,4589,1,0,0,1,4591,0,0,0,0,251,3600,737,0,3,0,355,61,9.117977528089888,7.0,92.30068804443881
dac7fdac,211,106,1506803.0,1688624,1954,186705,634,0,0,27,1631,1,4,11,2,286,0,5,7,7,1954,0,0,0,0,1954,0,0,0,0,1954,0,0,0,0,1954,0,0,0,0,1953,0,1,0,0,76,1593,285,0,0,0,76,124,19.714285714285715,9.0,656.307977736549
dad2b05b,239,728,1548166.0,1770779,2292,237511,859,0,0,37,1835,0,0,2,10,435,0,0,3,7,2292,0,0,0,0,2292,0,0,0,0,2292,0,0,0,0,2292,0,0,0,0,2292,0,0,0,0,55,1804,433,0,0,0,135,90,12.279411764705882,5.0,229.9807525951557
dafae958,482,156,1428883.0,1786815,3192,360543,864,0,0,40,3003,3,4,1,8,159,3,4,2,5,3192,0,0,0,0,3192,0,0,0,0,3192,0,0,0,0,3192,0,0,0,0,3192,0,0,0,0,180,2853,159,0,0,0,75,138,36.56578947368421,22.0,1406.508829639889
db1e3631,223,685,1588152.0,1760996,1653,202589,484,0,0,22,1448,3,0,0,6,190,2,0,0,4,1653,0,0,0,0,1653,0,0,0,0,1653,0,0,0,0,1653,0,0,0,0,1653,0,0,0,0,45,1422,186,0,0,0,61,120,21.951612903225808,15.0,535.1428199791884
db1f9df0,426,3564,1246398.0,1742352,6228,603668,2173,0,0,148,4847,0,0,3,3,1365,0,0,3,7,6228,0,0,0,0,6228,0,0,0,0,6228,0,0,0,0,6227,0,0,0,1,6227,0,0,0,1,68,4780,1379,0,1,0,138,453,33.402877697841724,23.0,2014.442006107344
db50d9e3,560,1174,1248581.0,1771484,5515,544339,2421,0,0,58,4927,2,2,1,7,565,0,2,1,8,5515,0,0,0,0,5515,0,0,0,0,5515,0,0,0,0,5515,0,0,0,0,5515,0,0,0,0,1174,3776,565,0,0,0,186,104,19.203208556149733,11.0,421.33838542709253
db6c2876,522,2185,1429325.0,1762672,3896,436044,1099,0,0,68,3467,2,1,4,10,393,6,1,2,10,3896,0,0,0,0,3896,0,0,0,0,3896,0,0,0,0,3893,3,0,0,0,3894,2,0,0,0,103,3397,393,0,3,0,147,131,21.966216216216218,18.5,487.46507487216945
db9b38e6,492,568,1365151.0,1789113,3888,432920,1202,0,0,58,3438,2,2,3,6,427,0,1,3,6,3888,0,0,0,0,3888,0,0,0,0,3888,0,0,0,0,3888,0,0,0,0,3888,0,0,0,0,218,3273,396,0,1,0,204,103,14.975609756097562,9.0,280.11160023795355
dbecb2a3,295,1322,1312862.0,1767089,4332,473262,2024,0,0,80,3160,5,7,26,88,903,4,8,32,99,4332,0,0,0,0,4332,0,0,0,0,4332,0,0,0,0,4331,0,0,0,1,4329,0,1,1,1,636,2901,794,0,1,0,219,72,12.195454545454545,7.0,215.43907024793387
dbede377,324,132,1478336.0,1708545,3059,230386,1174,0,0,43,2737,6,10,8,16,267,2,1,2,10,3059,0,0,0,0,3059,0,0,0,0,3059,0,0,0,0,3059,0,0,0,0,3059,0,0,0,0,475,2263,320,0,1,0,85,112,25.337209302325583,10.0,892.1769875608438
dbee2b4e,438,160,1383241.0,1687699,2880,306536,717,0,0,61,2692,1,1,0,2,179,1,1,0,3,2880,0,0,0,0,2880,0,0,0,0,2880,0,0,0,0,2880,0,0,0,0,2880,0,0,0,0,48,2655,177,0,0,0,96,153,26.38144329896907,12.0,1052.1328515251355
dbf94a12,227,234,1559416.0,1760326,1622,208212,472,0,0,17,1450,2,2,0,1,162,2,1,0,2,1622,0,0,0,0,1622,0,0,0,0,1622,0,0,0,0,1622,0,0,0,0,1622,0,0,0,0,63,1404,155,0,0,0,71,105,18.51388888888889,6.0,626.9164737654322
dbf9a096,792,3974,1212144.0,1765489,6914,716932,2273,0,0,88,5842,3,1,4,7,1032,6,3,5,11,6914,0,0,0,0,6914,0,0,0,0,6914,0,0,0,0,6911,3,0,0,0,6910,1,2,0,1,145,5730,1036,0,3,0,320,175,16.856697819314643,6.0,615.5184052949796
dc0d7869,443,1453,1234306.0,1613343,3948,453163,1444,0,0,64,3305,0,0,3,5,622,0,1,1,11,3948,0,0,0,0,3948,0,0,0,0,3948,0,0,0,0,3948,0,0,0,0,3947,0,1,0,0,289,3090,569,0,0,0,242,65,11.720164609053498,8.0,156.0039966807228
dc57d9b0,266,357,1619636.0,1776237,1955,175153,604,0,0,54,1695,4,9,7,17,197,0,2,4,20,1955,0,0,0,0,1955,0,0,0,0,1955,0,0,0,0,1955,0,0,0,0,1955,0,0,0,0,105,1653,197,0,0,0,90,83,17.186813186813186,10.0,400.89916676729877
dc7b3d6e,228,129,1600346.0,1779936,2073,180321,734,0,0,19,1699,1,2,2,6,353,2,1,2,5,2073,0,0,0,0,2073,0,0,0,0,2073,0,0,0,0,2073,0,0,0,0,2073,0,0,0,0,87,1633,353,0,0,0,89,97,17.166666666666668,9.0,423.7166666666666
dc844db4,511,994,1285661.0,1732379,4618,456461,1725,0,0,59,4017,1,3,3,2,575,2,5,6,4,4618,0,0,0,0,4618,0,0,0,0,4618,0,0,0,0,4617,1,0,0,0,4618,0,0,0,0,629,3514,473,0,2,0,125,120,26.904761904761905,18.5,927.5464852607709
dc90585d,271,617,994735.0,1389840,4001,408673,1270,1,0,60,3436,1,4,1,2,546,1,4,1,5,4001,0,0,0,0,4001,0,0,0,0,4001,0,0,0,0,4001,0,0,0,0,4000,0,0,0,1,122,3332,547,0,0,0,270,64,11.302583025830259,8.0,126.14460587410302
dcad9665,446,1133,1495112.0,1774038,3218,308013,1034,0,0,84,2790,3,4,0,19,376,2,0,1,23,3218,0,0,0,0,3218,0,0,0,0,3218,0,0,0,0,3218,0,0,0,0,3218,0,0,0,0,120,2726,372,0,0,0,203,72,12.372549019607844,7.0,183.0670895809304
dcb5cf49,642,1621,1209119.0,1731580,4727,582662,1453,0,0,66,4088,5,3,1,3,615,2,4,1,5,4727,0,0,0,0,4727,0,0,0,0,4727,0,0,0,0,4727,0,0,0,0,4726,0,1,0,0,87,4029,611,0,0,0,237,103,15.932773109243698,11.0,297.289598192218
dccf967f,381,258,1512511.0,1720998,2325,217548,500,0,0,34,2251,2,2,1,5,54,0,2,1,7,2325,0,0,0,0,2325,0,0,0,0,2325,0,0,0,0,2325,0,0,0,0,2325,0,0,0,0,52,2219,54,0,0,0,63,125,33.6875,22.5,1186.02734375
dd219a5a,214,140,1621947.0,1782187,2475,160384,958,0,0,35,1871,10,11,5,9,542,9,6,3,9,2475,0,0,0,0,2475,0,0,0,0,2475,0,0,0,0,2472,2,1,0,0,2473,2,0,0,0,111,1827,534,0,3,0,168,62,9.816568047337277,5.0,144.3864710619376
dd22a7ca,212,415,1587699.0,1757699,1347,188521,328,0,0,13,1280,3,1,2,0,51,6,1,2,1,1347,0,0,0,0,1347,0,0,0,0,1347,0,0,0,0,1347,0,0,0,0,1346,1,0,0,0,56,1239,52,0,0,0,26,185,44.96296296296296,26.0,2772.109739368999
dd3bce46,234,1280,1380332.0,1693876,4959,320148,2203,0,0,78,3823,1,4,10,48,1018,2,3,9,41,4959,0,0,0,0,4959,0,0,0,0,4959,0,0,0,0,4959,0,0,0,0,4954,0,0,1,4,649,3334,976,0,0,0,174,106,18.062857142857144,12.0,421.69319183673474
dd3d1dd4,772,4132,1184579.0,1759526,6023,796114,1814,0,0,125,5233,8,1,5,24,718,5,2,6,21,6023,0,0,0,0,6023,0,0,0,0,6023,0,0,0,0,6020,3,0,0,0,6023,0,0,0,0,183,5121,716,0,3,0,238,147,20.435146443514643,14.0,494.9821956898513
dd5994c0,432,1247,1492130.0,1856858,4932,382322,2038,0,0,78,3736,2,3,3,3,1173,3,3,3,3,4932,0,0,0,0,4932,0,0,0,0,4932,0,0,0,0,4929,1,2,0,0,4932,0,0,0,0,381,3553,995,0,3,0,286,66,11.383275261324043,7.0,146.633587878935
dd75c2cc,533,3858,1478147.0,1794894,7637,586712,1260,0,0,3529,7267,1,2,6,8,332,2,4,6,9,7637,0,0,0,0,7637,0,0,0,0,7637,0,0,0,0,7637,0,0,0,0,7635,1,1,0,0,3998,3485,154,0,0,0,3482,1,0.0011484352569623888,0.0,0.001147116353422954
dd88f370,229,1331,1535451.0,1797700,2552,294696,1309,0,0,46,1811,10,20,68,162,196,19,21,72,173,2552,0,0,0,0,2552,0,0,0,0,2551,0,0,1,0,2550,0,2,0,0,2550,0,0,1,1,906,1520,123,1,2,0,80,113,17.790123456790123,10.0,488.6349641822893
dd8a5352,882,6667,1065622.0,1804822,9904,826773,5676,0,0,117,6718,27,78,134,1191,299,52,79,136,1190,9904,0,0,0,0,9904,0,0,0,0,9904,0,0,0,0,9904,0,0,0,0,9902,0,1,1,0,4406,5199,299,0,0,0,184,151,27.113513513513514,18.0,892.2087363038715
ddacfa95,215,1283,1521293.0,1738288,2134,271258,557,0,0,42,1960,2,2,0,6,151,1,3,1,8,2134,0,0,0,0,2134,0,0,0,0,2134,0,0,0,0,2131,0,1,1,1,2133,0,0,0,1,62,1922,147,0,3,0,73,89,25.0,16.0,613.7837837837837
ddd1ed83,236,68,1592958.0,1720431,1933,127553,537,0,0,26,1749,2,8,7,9,121,0,14,10,13,1933,0,0,0,0,1933,0,0,0,0,1933,0,0,0,0,1933,0,0,0,0,1933,0,0,0,0,167,1666,100,0,0,0,78,141,20.11392405063291,10.0,723.3920846018268
dde9f6b7,356,1659,1402639.0,1789042,3835,433051,1385,0,0,51,3083,1,0,4,17,704,2,1,6,17,3835,0,0,0,0,3835,0,0,0,0,3835,0,0,0,0,3835,0,0,0,0,3832,0,0,1,2,149,2983,703,0,0,0,171,70,16.3546511627907,11.5,276.0777109248242
ddec0a5b,325,318,1445311.0,1764246,2574,326272,736,0,0,47,2250,0,0,0,2,319,0,0,0,3,2574,0,0,0,0,2574,0,0,0,0,2574,0,0,0,0,2574,0,0,0,0,2574,0,0,0,0,40,2215,319,0,0,0,85,154,24.767441860465116,12.0,866.5273120605734
ddf1b15f,478,1322,1505618.0,1791389,3783,318950,1152,0,0,78,3282,0,0,0,6,485,0,0,1,9,3783,0,0,0,0,3783,0,0,0,0,3783,0,0,0,0,3783,0,0,0,0,3782,0,0,1,0,64,3233,486,0,0,0,175,153,17.380681818181817,13.0,383.14485408057857
ddf35b9a,549,1637,1257005.0,1790508,4788,586566,1576,0,0,106,4012,0,1,3,9,749,0,0,4,10,4788,0,0,0,0,4788,0,0,0,0,4788,0,0,0,0,4788,0,0,0,0,4785,0,0,3,0,126,3913,749,0,0,0,279,104,12.982142857142858,9.0,187.3032525510204
ddfffe1f,607,1622,1286571.0,1807944,4222,573574,1194,0,0,58,3854,0,1,4,2,349,2,2,5,3,4222,0,0,0,0,4222,0,0,0,0,4222,0,0,0,0,4220,2,0,0,0,4220,0,1,1,0,142,3726,351,0,3,0,119,161,30.058333333333334,16.5,1044.5549305555553
de18d343,618,1576,1384804.0,1730848,5602,362204,2041,0,0,89,4689,2,10,6,10,857,6,5,5,12,5602,0,0,0,0,5602,0,0,0,0,5602,0,0,0,0,5598,3,0,1,0,5599,1,0,1,1,371,4370,856,0,5,0,195,200,21.306122448979593,14.0,617.8552686380675
de30215b,337,144,1526625.0,1715357,2820,188754,948,0,0,42,2494,3,9,4,1,286,7,9,5,2,2820,0,0,0,0,2820,0,0,0,0,2820,0,0,0,0,2817,3,0,0,0,2820,0,0,0,0,368,2260,189,0,3,0,106,117,20.14018691588785,12.0,489.50371211459515
de5a1b34,299,307,1333426.0,1496518,2342,168515,642,0,0,38,2083,4,3,5,11,220,3,1,3,9,2342,0,0,0,0,2342,0,0,0,0,2341,0,0,0,1,2341,0,1,0,0,2340,1,0,0,1,112,2035,193,1,1,0,80,185,24.14814814814815,17.0,857.5582990397805
de913853,386,375,1513709.0,1769308,3749,259254,1219,0,0,80,3128,5,2,6,8,580,4,6,2,8,3749,0,0,0,0,3749,0,0,0,0,3749,0,0,0,0,3748,1,0,0,0,3744,2,2,1,0,94,3070,584,0,1,0,211,58,13.485849056603774,10.0,162.91961107155572
de9d6b34,360,2081,1377848.0,1732220,3643,464056,1469,0,0,63,3027,9,3,3,8,576,3,5,3,6,3643,0,0,0,0,3643,0,0,0,0,3641,2,0,0,0,3641,1,1,0,0,3639,2,0,2,0,321,2694,624,2,2,0,141,80,17.985915492957748,11.5,322.9152945844079
